stop_name,stop_type,transit_type,lines,latitude,longitude
Jevenstedter Straße,,Metrobus,M21,53.6003927176665,9.874527899993788
Wulfsdal,,Metrobus,M1,53.56914199655217,9.80891810209405
Buchholzer Weg,,Metrobus,M14,53.43192240313784,9.983696342539979
Mehringweg,,Metrobus,M14,53.457131340222375,9.95921234317612
Lübbersweg,,Metrobus,M14,53.45699638854924,9.955083217388863
Strucksbarg,,Metrobus,M14,53.449882557482916,9.938486332054646
Beerentalweg,,Metrobus,M14,53.44805136530026,9.942860914704172
Kirchsteinbek,,Metrobus,"M12,M29",53.52995857831013,10.130580859711136
Rickelstraße,,Metrobus,M14,53.448321800567605,9.948983902368505
Am Frankenberg,,Metrobus,M14,53.436546513235285,9.986585237376909
Reeseberg,,Metrobus,M14,53.451187961194584,9.986997610956001
Freudenthalweg,,Metrobus,M14,53.439049995412034,9.988025258668987
Winsener Straße (Nord),,Metrobus,M14,53.44483528796479,9.99079979639943
Eißendorfer Straße (TU Hamburg),,Metrobus,M14,53.45988184267539,9.970875136584944
Dempwolffstraße,,Metrobus,M14,53.45877392476424,9.967044770693299
Luruper Chaussee (DESY),,Metrobus,"M3,M2",53.57545851442014,9.889569778828973
Sandort,,Metrobus,M21,53.575238582463676,9.846816473636895
Rugenbarg (Nord),,Metrobus,"M3,M2,M22",53.58855826142748,9.87504184114613
Fangdieckstraße,,Metrobus,M21,53.6006208136163,9.887911024475102
S Elbgaustraße,,Metrobus,M21,53.60344908420707,9.893286959734487
Recknitzstraße,,Metrobus,M21,53.59990919047653,9.864214095647686
Katzbachstraße,,Metrobus,M21,53.6008111328329,9.884381663411585
Klövensteenweg (Süd),,Metrobus,M1,53.58219599444313,9.763138466833494
Franzosenkoppel,,Metrobus,M21,53.60073248840241,9.881026964094573
Seestücken,,Metrobus,M14,53.44868942914193,9.954012753011982
Göhlbachtal,,Metrobus,M14,53.45336026929243,9.954181302708838
Trebelstraße,,Metrobus,M21,53.59915859543323,9.862131652124729
Bf. Harburg,,Metrobus,M14,53.45703760571065,9.98861645002278
Luckmoor,,Metrobus,"M2,M3",53.59690221302627,9.865289614980203
Flurstraße (Nord),,Metrobus,"M3,M2",53.593611712742586,9.87146591167656
Asklepios Westklinikum (West),,Metrobus,M1,53.58261775569117,9.774000013224502
Geranienweg,,Metrobus,"M22,M16",53.577729852514224,9.866170373902728
Eckhoffplatz (Lurup Center),,Metrobus,"M3,M2",53.59146888953915,9.873333784843467
Asklepios Westklinikum (Mitte),,Metrobus,M1,53.58240099287652,9.778704899007325
Flurstraße/Rugenbarg,,Metrobus,M22,53.58579879254323,9.867482034089658
Bahnübergang Sieversstücken,,Metrobus,M1,53.580793868535224,9.78572091995637
Achtern Styg,,Metrobus,M22,53.58167745744399,9.867070879786336
Blomkamp,,Metrobus,M16,53.57687069862834,9.860294988439243
Suurheid,,Metrobus,M1,53.58324175599552,9.768204589592186
S Blankenese,,Metrobus,"M22,M1",53.5634066119477,9.81375486128376
Jochim-Sahling-Weg,,Metrobus,M16,53.57616804181959,9.850857334751637
Rugenfeld,,Metrobus,"M16,M21",53.578608249709454,9.850048142406838
Immenbusch,,Metrobus,"M21,M16",53.585057034908786,9.853276000288139
Böttcherkamp,,Metrobus,"M16,M21",53.592946827213254,9.852293488319722
Mengestraße,,Metrobus,M13,53.50149807242874,9.990628203002203
Pinneberger Chaussee,,Metrobus,M4,53.61912171579534,9.890067657721803
Rathaus Wilhelmsburg,,Metrobus,M13,53.499372713412306,9.995884902833328
Siebenbuchen,,Metrobus,M1,53.57408123405068,9.80800482455848
Achtern Born (Kindermuseum),,Metrobus,"M16,M21",53.58704719883283,9.85197659799817
Dratelnstraße,,Metrobus,M13,53.498843903939076,9.998057279470926
Mannesallee,,Metrobus,M13,53.515378402969574,9.987047443824563
Rotenhäuser Straße (West),,Metrobus,M13,53.50426572194484,9.992195747404036
Werkcentrum Elbinsel,,Metrobus,M13,53.51945974500526,10.000196316296092
Vogelhüttendeich,,Metrobus,M13,53.51629106393004,9.992668669264072
Veringstraße (Mitte),,Metrobus,M13,53.510113404128745,9.98828671216069
Stübenplatz,,Metrobus,M13,53.51752238636169,9.986233349240058
Krankenhaus Groß-Sand,,Metrobus,M13,53.50603390811931,9.987286825935389
Grubenstieg,,Metrobus,"M21,M16",53.58281516785949,9.857322733070458
Langbargheide (Süd),,Metrobus,M22,53.594289329278496,9.891019033028602
Inselpark,,Metrobus,M13,53.4975771828807,10.004017058579095
Vorhornweg,,Metrobus,M22,53.592118452826966,9.882932985635248
Schillingsbekweg,,Metrobus,M22,53.59558249342678,9.948174510140452
Blankeneser Friedhof,,Metrobus,M1,53.57611872156484,9.801814651013078
U Hagenbecks Tierpark,,Metrobus,M22,53.59320706944659,9.943578329349942
Spanische Furt,,Metrobus,M21,53.62552194589224,9.915460267915506
Rathaus Stellingen,,Metrobus,M22,53.59211063206911,9.934750170736699
BAB-Auffahrt Stellingen,,Metrobus,M4,53.59643981479785,9.921629998780231
S Harburg Rathaus,,Metrobus,M14,53.460850991345524,9.981071011101067
Naturschutzgebiet Höltigbaum,,Metrobus,M29,53.61067098131863,10.183400437545599
Harburger Ring,,Metrobus,M14,53.45948199271704,9.983945930753137
Gewerbepark Merkur,,Metrobus,M29,53.60785579095309,10.187480767261313
S Rissen,,Metrobus,M1,53.582077152016566,9.756999465696513
Wördemanns Weg,,Metrobus,M4,53.59992831288149,9.917497539109055
A Eidelstedt Zentrum,,Metrobus,M4,53.61039724838743,9.900833750933687
S Sülldorf,,Metrobus,M1,53.57971944375223,9.795488972833216
Moorstraße,,Metrobus,M14,53.456884839319954,9.987455922084568
Sieversstücken,,Metrobus,M1,53.580340359392196,9.786969897277887
Reichsbahnstraße,,Metrobus,M4,53.602288507482655,9.91181242992469
Furtweg,,Metrobus,M21,53.60567678399282,9.899356061109037
Eidelstedter Platz,,Metrobus,"M21,M4",53.60874490479102,9.904963876243858
Heerbrook,,Metrobus,M1,53.57926506840872,9.83021680486406
Wiebischenkamp,,Metrobus,M21,53.61651506734549,9.906374725557908
Grotefendweg,,Metrobus,M1,53.56759458890411,9.827564847746247
Eidelstedter Brook,,Metrobus,M21,53.62220743922268,9.91005383246091
Schenefelder Holt,,Metrobus,M1,53.58272266023801,9.829203358816677
Am Botterbarg,,Metrobus,M1,53.57462652249549,9.834920070682685
Baumacker,,Metrobus,M4,53.61986592761055,9.895144127583992
Isfeldstraße,,Metrobus,M1,53.573380476780954,9.838614578073985
Darbovenstieg,,Metrobus,M1,53.57075023633428,9.82561491400894
Pflugacker,,Metrobus,M4,53.612965519626975,9.898888090707217
Grenzacker,,Metrobus,M4,53.619583819592954,9.891821586649959
Furchenacker,,Metrobus,M4,53.616850684970245,9.898253424061764
Dallbregen,,Metrobus,M4,53.61829104149198,9.896889948945917
Sülldorfer Landstraße,,Metrobus,M1,53.576328232250575,9.822711229882236
S Veddel,,Metrobus,M13,53.5212423216811,10.013842476258905
Sander Markt,,Metrobus,"M12,M29",53.49244789618397,10.208055705547636
Korachstraße,,Metrobus,M12,53.510535199944314,10.198247914112269
Deepenbrook (Möbel Höffner),,Metrobus,M21,53.620958245918416,9.909413819936717
Am Isfeld,,Metrobus,M22,53.572215727745416,9.840560057254683
Mühlenauweg,,Metrobus,M4,53.60394700645429,9.909440912777605
Alte Holstenstraße,,Metrobus,"M12,M29",53.49053684047689,10.208842179956024
Meriandamm,,Metrobus,"M27,M29",53.55131005979926,10.110783648441016
Lohbrügger Markt,,Metrobus,"M12,M29",53.49524123783376,10.208139135864602
Mühlenberg,,Metrobus,"M1,M22",53.56110422438513,9.82290102238821
Max-Brauer-Allee (Mitte),,Metrobus,"M20,M25,M15",53.558255564304666,9.94961952955042
S Klein Flottbek,,Metrobus,M21,53.55952234730844,9.861414415195924
Lohbrügger Kirchstraße,,Metrobus,M29,53.497510208403234,10.203638521794954
Frobeniusweg,,Metrobus,M29,53.53772596034801,10.109282452430348
S Holstenstraße,,Metrobus,"M25,M3,M20",53.562814350234824,9.9491088861874
Freizeitbad Bondenwald,,Metrobus,M5,53.626292090502666,9.936870841770888
Sternbrücke,,Metrobus,"M3,M15",53.561021093623324,9.955141196353802
Bornmühlenweg,,Metrobus,M12,53.49926017014704,10.210097759689589
Goerdelerstraße,,Metrobus,M12,53.5018824452678,10.211965762744033
U Schlump,,Metrobus,M15,53.56726820294677,9.969463034878004
Binnenfeldredder,,Metrobus,M12,53.50346328359889,10.210343986782608
Goebenstraße,,Metrobus,"M20,M25",53.57816154985941,9.962302605936486
Harnackring,,Metrobus,M12,53.508068861205814,10.210627537491346
Kottwitzstraße,,Metrobus,"M25,M20",53.58092514638261,9.965375349023468
Alsenplatz,,Metrobus,"M25,M20",53.56638167365169,9.95092804699481
Röpraredder,,Metrobus,M12,53.51008958243664,10.211223583784204
Wrangelpark,,Metrobus,M15,53.54985223454289,9.901535677013545
Perelsstraße,,Metrobus,M12,53.51049253202047,10.203339926117405
Bf. Bergedorf,,Metrobus,"M12,M29",53.48989218352114,10.20578778145249
Krieterstraße,,Metrobus,M13,53.49641781290058,10.009203250435762
Fruchtallee (Hamburg-Haus),,Metrobus,"M20,M25",53.570667235735804,9.956733920857541
Hof Bockhorst,,Metrobus,M22,53.56983071639025,9.836840122820218
Schulweg,,Metrobus,"M20,M25,M4",53.57497142549996,9.95933028612681
Zollvereinsstraße,,Metrobus,M3,53.53209963353941,10.051554528855887
Schlankreye (DKH),,Metrobus,M4,53.571639736313784,9.969273500842212
U Kellinghusenstraße,,Metrobus,"M22,M25",53.58991250455593,9.99102482397676
Kaiser-Friedrich-Ufer,,Metrobus,M4,53.57312947117318,9.963111434146654
Hochrad,,Metrobus,M15,53.55345936130787,9.872041742367264
Eimsbütteler Marktplatz,,Metrobus,M4,53.56967249732398,9.948821835743532
Baron-Voght-Straße (Mitte),,Metrobus,M21,53.55816157495176,9.864184725944362
Sellhopsweg (Albertinen-Haus),,Metrobus,M5,53.629157669848844,9.928770332061967
S Wilhelmsburg,,Metrobus,M13,53.49752974627062,10.007957690317532
Neuenfelder Straße (Schule),,Metrobus,M13,53.493706738032145,10.01212212566241
U Osterstraße,,Metrobus,M4,53.57570195208946,9.951041099812628
Röpers Weide,,Metrobus,M1,53.556269703573115,9.892981588938936
Wiesendamm,,Metrobus,"M17,M6",53.59029333179787,10.016124767039775
Flottbeker Drift,,Metrobus,M1,53.570673477417415,9.874938440704517
Apostelkirche,,Metrobus,M4,53.574984882368994,9.946022075660176
Am Stadtrand,,Metrobus,M16,53.58858491969459,10.098706073548911
Sartoriusstraße,,Metrobus,M4,53.57828336188554,9.941026605506948
Sophienterrasse,,Metrobus,M19,53.57675181868461,9.994462923205983
Högenstraße,,Metrobus,M4,53.580640807560314,9.938900887985337
Bertha-Uhl-Kamp,,Metrobus,M16,53.56491187731228,9.871108484870621
Langenfelder Damm,,Metrobus,M4,53.58230564239083,9.935954573577447
Am Husarendenkmal,,Metrobus,M23,53.56495183828549,10.076597288196503
Celsiusweg,,Metrobus,M2,53.56180115821079,9.922173807252458
Oldesloer Straße,,Metrobus,"M21,M5",53.636317748674344,9.917777306789525
Basselweg,,Metrobus,M4,53.58679551468329,9.9313527735362
Schützenstraße (Mitte),,Metrobus,M3,53.56319644925161,9.928979354855676
Volksparkstraße,,Metrobus,"M4,M22",53.59244947675687,9.929037827369568
S Stellingen,,Metrobus,M22,53.590208526770056,9.9190554585554
Mörkenstraße,,Metrobus,M16,53.54897983571489,9.947615791084724
Blücherstraße,,Metrobus,M16,53.549266219630795,9.95125389005886
Bornkampsweg,,Metrobus,"M3,M2",53.56342893564047,9.919398733679518
Kirchdorfer Straße (Museum Elbinsel),,Metrobus,M13,53.490992081685185,10.018714924103767
Von-Sauer-Straße,,Metrobus,"M2,M3",53.56552524814704,9.910010282824372
U Billstedt,,Metrobus,"M12,M29,M27,M23",53.54199225875758,10.106757049197155
Karl-Arnold-Ring,,Metrobus,M13,53.48489657493454,10.017704895314063
Kirchdorf (Süd),,Metrobus,M13,53.484765505773225,10.019491058892962
Schulterblatt,,Metrobus,M15,53.56381479884452,9.960136793812428
Rispengrasweg,,Metrobus,M29,53.5619515396888,10.125975637366672
Bernstorffstraße,,Metrobus,M3,53.55952166856933,9.961040866518438
Wagrierweg,,Metrobus,M21,53.63960336278024,9.941812095371898
Schnackenburgallee,,Metrobus,M22,53.592343493927245,9.903211476914752
Knabeweg,,Metrobus,"M21,M22,M1",53.571867549928605,9.857202101736148
Kalckreuthweg (Mitte),,Metrobus,"M1,M16",53.566059285285775,9.887314755178942
Stutsmoor,,Metrobus,M1,53.572706873271635,9.888417792701754
Hellgrundweg (Arenen),,Metrobus,M22,53.59187524203582,9.899628881827597
Langenfelder Damm (Kieler Straße),,Metrobus,M4,53.58404941229398,9.933858471662218
Eulenkrugstraße,,Metrobus,M24,53.64658064018308,10.159892180259352
Windmühlenweg,,Metrobus,M1,53.57126584068071,9.867631856660813
Böcklinstraße,,Metrobus,M1,53.5631104079669,9.887672625070385
Hafentreppe,,Metrobus,M2,53.54652397146819,9.957249944606469
Graf-Otto-Weg,,Metrobus,M5,53.64559377012796,9.912500763870554
Ziesenißstraße,,Metrobus,M23,53.56772729218173,10.074378111337252
Modering,,Metrobus,M21,53.63693422667469,9.921338704256579
Bf. Wandsbek,,Metrobus,M10,53.570630595454624,10.076119052653926
Oberer Landweg (Eisenbahnbrücke),,Metrobus,M12,53.48789051210194,10.183916483854242
Langelohstraße (Nord),,Metrobus,"M1,M21,M22",53.573064026827716,9.846041682389377
Gustav-Adolf-Straße,,Metrobus,M10,53.570824239636934,10.081896153877173
Elbe-Einkaufszentrum,,Metrobus,"M16,M1,M21,M22",53.571852086692594,9.862923444716749
Langkamp,,Metrobus,M21,53.563399027059866,9.865094795288769
U Wandsbek Markt,,Metrobus,"M11,M10,M23,M28,M8,M9",53.57232896396625,10.068648722482774
Rahel-Varnhagen-Weg,,Metrobus,M12,53.48656026026015,10.173928668572104
Flurkamp,,Metrobus,"M16,M22",53.57267688557815,9.864756115524987
S Bahrenfeld,,Metrobus,M16,53.5592099748395,9.908818812429198
Wendemuthstraße,,Metrobus,"M8,M9",53.57415950593525,10.07314398901899
Von-Haeften-Straße,,Metrobus,M12,53.48628165881407,10.16409126799765
A Burgwedel,,Metrobus,M5,53.646630320100094,9.909760602540185
Hogrevestraße,,Metrobus,M8,53.57670368935962,10.072906277588856
Bahrenfelder Marktplatz,,Metrobus,M16,53.56444553213615,9.903531366512865
Ostermeyerstraße,,Metrobus,"M21,M16",53.56896265846875,9.865368564634215
Parkstraße,,Metrobus,M15,53.552939836779586,9.88177517643311
Wagnerstraße,,Metrobus,M16,53.569995533813554,10.040847202701396
Josephstraße,,Metrobus,M11,53.572519992356625,10.079171833071527
Burgwedelkamp,,Metrobus,M5,53.64303961443314,9.915407450861855
U Wartenau,,Metrobus,"M16,M25",53.56369829795381,10.035387907049252
Hemmingstedter Weg,,Metrobus,"M16,M21",53.5666198004225,9.86610675154674
Eilbeker Weg,,Metrobus,M16,53.56851033619754,10.043517764400352
Maxstraße,,Metrobus,M16,53.57066451999876,10.048141159609422
Osdorfer Weg,,Metrobus,M16,53.565825699796626,9.895737122705182
Seumestraße,,Metrobus,M16,53.572977792090256,10.05449974329883
Reventlowstraße,,Metrobus,M15,53.55282274945925,9.892715067323484
S Nettelnburg (Südeingang),,Metrobus,M12,53.48655570713562,10.18091287268297
Flottbeker Kirche,,Metrobus,M16,53.56597538725578,9.877493864227336
S Friedrichsberg,,Metrobus,"M23,M16",53.577372547399655,10.057842023058297
Haffkruger Weg,,Metrobus,M16,53.608947431447035,10.149652556070102
Krausestraße,,Metrobus,"M23,M16",53.57962595764051,10.057447669168285
Bargteheider Straße,,Metrobus,M24,53.614271549433816,10.156609095553282
Daimlerstraße,,Metrobus,M16,53.55533989480197,9.92181390747619
Straßburger Platz,,Metrobus,"M23,M16",53.58122314826745,10.062579171023518
Agathe-Lasch-Weg,,Metrobus,M15,53.552302575039036,9.894427618411454
U Straßburger Straße,,Metrobus,"M23,M16,M28",53.582148030132636,10.06750950762888
Von-Suppé-Straße,,Metrobus,M24,53.63254273355464,10.165252245814603
Grünebergstraße,,Metrobus,M16,53.55786342457121,9.913153616577478
Frohmestraße (Mitte),,Metrobus,"M21,M5",53.63180227069841,9.921011935223898
U Alter Teichweg,,Metrobus,M28,53.58603743473645,10.06531373031966
Wandsbeker Allee,,Metrobus,"M23,M28",53.579655500522655,10.069176615537861
S Tiefstack,,Metrobus,M3,53.53065952914927,10.0644587685276
Uferstraße,,Metrobus,M25,53.56732653362293,10.029750516384576
Sieker Landstraße,,Metrobus,"M26,M29",53.60595143477607,10.168086342579759
Große Rainstraße,,Metrobus,"M16,M2",53.553465719940775,9.932147984028877
Brunsberg,,Metrobus,M5,53.59370741404381,9.968247300674237
Krausestraße (Mitte),,Metrobus,M23,53.582894871239326,10.055962171142816
Sorenkoppel,,Metrobus,"M29,M11",53.591027579477725,10.183203874980464
Wählingsweg,,Metrobus,M21,53.63151072100545,9.919642807179908
Richardstraße,,Metrobus,M16,53.568509745017884,10.038676980190576
U S Barmbek Rüsisstr,,Metrobus,"M23,M17,M7",53.587474540948776,10.044669972344314
Heckkaten,,Metrobus,M12,53.49080858968992,10.187445197575025
Friedensallee,,Metrobus,M16,53.5551532858941,9.926188991929934
Bartholomäus-Therme,,Metrobus,M18,53.57830714987057,10.027655939967325
Billstedter Mühlenweg,,Metrobus,M29,53.53402782063235,10.117242678078025
S Ottensen,,Metrobus,M2,53.55995723374818,9.926475584707786
Graf-Johann-Weg,,Metrobus,M21,53.62814096185078,9.918837049086333
Hasencleverstraße,,Metrobus,M23,53.551940132940395,10.087718743893616
Kurt-A.-Körber-Chaussee (Mitte),,Metrobus,M12,53.48919745611894,10.193370850378338
Kurt-A.-Körber-Chaussee (Ost),,Metrobus,M12,53.488818770055246,10.199568630139025
Peter-Timm-Straße,,Metrobus,M5,53.63947368872355,9.914931444769925
Rudorffweg,,Metrobus,M12,53.510198479055255,10.178364105122581
Kaltenkircher Platz,,Metrobus,M3,53.56342950083006,9.942612485388198
Schiffbeker Höhe,,Metrobus,"M29,M27,M23",53.54790500801617,10.10611269899975
Querkamp,,Metrobus,M23,53.55117906560688,10.09590123921184
Studio Hamburg,,Metrobus,"M27,M9",53.586495724243214,10.124868230004898
Sandkamp,,Metrobus,M23,53.553458386318724,10.089533627638847
Streekbrücke,,Metrobus,M19,53.582897719122045,9.993049864476664
Behnstraße,,Metrobus,M2,53.54664051419162,9.943319664800287
S Othmarschen,,Metrobus,"M15,M1",53.559910317364164,9.887385410612161
Röthmoorweg,,Metrobus,M21,53.62894587903665,9.92370538702117
Tribünenweg,,Metrobus,M23,53.55849374088913,10.080547146829437
U Horner Rennbahn,,Metrobus,M23,53.5533778377693,10.083255801018028
Maria-Louisen-Straße,,Metrobus,M19,53.587063143931935,10.003602980056607
Silcherstraße,,Metrobus,"M3,M2",53.56856520354639,9.903291739136478
Emkendorfstraße,,Metrobus,M15,53.5554703233063,9.891316058203058
Alsterkrugchaussee (Mitte),,Metrobus,"M23,M28",53.61729708354396,10.006626121487468
August-Kirch-Straße,,Metrobus,"M2,M3",53.57134507302152,9.897550452967078
Trabrennbahn Bahrenfeld,,Metrobus,"M3,M1,M2",53.573470885005136,9.89207952054891
Ebertallee,,Metrobus,M1,53.56816351101237,9.889211424290952
Eppendorfer Marktplatz,,Metrobus,"M20,M22,M25",53.59285721340351,9.988094755174517
Bf. Tonndorf,,Metrobus,"M9,M29,M27",53.586568559145995,10.123098887156194
Eppendorfer Weg (Ost),,Metrobus,M5,53.58116312877174,9.97249372538625
Gärtnerstraße,,Metrobus,"M20,M5,M25",53.58412442129847,9.969204315287769
Lokstedter Weg,,Metrobus,M22,53.5954802841805,9.98453516830967
Kraftwerk Tiefstack,,Metrobus,M3,53.526853475746876,10.0705426164756
Ernst-August-Straße,,Metrobus,M15,53.55068198642499,9.897606997900741
Öjendorfer Weg,,Metrobus,M23,53.54480092770468,10.11596635667749
Löwenstraße (Facharztklinik),,Metrobus,"M25,M20",53.58820231797926,9.973560740575039
Philosophenweg,,Metrobus,M15,53.54963141954761,9.909738593384239
Prinzenweg,,Metrobus,"M29,M27",53.55491356625922,10.113237367047637
UK Eppendorf,,Metrobus,"M20,M25",53.589970853841365,9.976338048844559
Manshardtstraße,,Metrobus,"M27,M29",53.55772249126571,10.115411212469525
Julius-Reincke-Stieg (Bethanien),,Metrobus,"M20,M25",53.59191423272356,9.983621066452272
Hohenzollernring,,Metrobus,M15,53.54910711846927,9.917704233369975
Fuchsbergredder,,Metrobus,"M27,M29",53.56108109048141,10.118644987370782
Schiffbeker Weg,,Metrobus,"M10,M27",53.571155396735634,10.124407766504865
Fischers Allee,,Metrobus,M15,53.544889488575684,9.921397931564305
Moltrechtweg,,Metrobus,"M28,M23",53.6157252607559,10.008012892123418
Veilchenweg (Ost),,Metrobus,M5,53.58864158882252,9.966572693408088
AK Altona (Eingang),,Metrobus,M1,53.55479559892621,9.89938125066811
Frickestraße,,Metrobus,M22,53.597054768135884,9.978719235417444
Rothestraße,,Metrobus,M15,53.5478939855725,9.930370664256456
Haseneck,,Metrobus,M12,53.529875092998175,10.137130764526459
Schulredder,,Metrobus,M12,53.51435194595821,10.164621203140406
Behringstraße (AK Altona),,Metrobus,M1,53.557140121937685,9.902152006474397
Aschenputtelstraße,,Metrobus,M27,53.56265791249256,10.119852973299151
Griegstraße,,Metrobus,M1,53.55431807894961,9.91037458162647
Harvestehuder Weg,,Metrobus,M19,53.58004153720684,9.993577915274573
Kreuzkirche Ottensen,,Metrobus,M1,53.553412165378475,9.918297064659297
Kattensteert,,Metrobus,M23,53.549555012969044,10.100877750692602
An der Bergkoppel,,Metrobus,M29,53.50039548439396,10.198846794484012
Bleickenallee (Kinderkrankenhaus),,Metrobus,M1,53.55180988279069,9.918239661582556
Emilie-Günther-Weg,,Metrobus,M29,53.50264561253948,10.194428861319487
U Hudtwalckerstraße,,Metrobus,"M20,M25",53.59405312176173,9.996038806653187
Große Brunnenstraße,,Metrobus,M1,53.550897100490516,9.925654209115585
Grandkoppel,,Metrobus,M29,53.504412942135694,10.189498210300128
Lattenkampstieg,,Metrobus,M19,53.598462638635965,9.99800360136693
Grandkoppel (West),,Metrobus,M29,53.506324899646636,10.183995173118962
Carl-Cohn-Straße,,Metrobus,M19,53.606804058028494,10.004971980685353
Zum Hünengrab (DESY),,Metrobus,M1,53.57206022075893,9.880012595007647
BG Klinikum Boberg,,Metrobus,M29,53.507195724333975,10.180145116036643
Stengelestraße,,Metrobus,M23,53.54923607872362,10.091221913266603
Steinbeker Marktstraße,,Metrobus,M12,53.533380159166185,10.126899223707158
Braamkamp,,Metrobus,M19,53.602136723789506,9.997830607045483
Wilhelm-Metzger-Straße,,Metrobus,M19,53.6048100992024,9.998953649301521
U Habichtstraße,,Metrobus,M28,53.594049256220025,10.050491501925423
Wilsonstraße,,Metrobus,"M9,M27",53.58721714452163,10.128992957155038
Bahrenfelder Straße,,Metrobus,M1,53.5504911873379,9.928532085111716
AK Wandsbek,,Metrobus,M10,53.56866714630126,10.091535346080995
Münterweg,,Metrobus,M29,53.52770258373326,10.14545267293317
Am Langberg,,Metrobus,M12,53.51573976735682,10.158746453043905
Bf. Altona,,Metrobus,"M15,M25,M20,M2,M16,M1",53.55177450905326,9.935046600550127
Pflegezentrum Holstenhof,,Metrobus,M27,53.56855122396395,10.122480684166806
Hindenburgstraße,,Metrobus,"M23,M19,M28",53.60873286240326,10.011431430865715
Haempten,,Metrobus,M12,53.51106754463123,10.19280276914342
